job_title,company,location,location,country,job_category,avg_salary_usd,seniority,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_sas,skill_spark,skill_aws,skill_azure,skill_machine_learning,skill_deep_learning,skill_statistics,skill_hadoop,skill_java,skill_scala,skill_git,skill_docker,skill_pandas,skill_numpy,skill_scikit,skill_tensorflow,skill_pytorch,skill_nlp,skill_data_visualization,skill_etl
Data Analyst,Dot818,"Glendale, CA",CA,USA,Data Analyst,79.0,Mid-Level,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,DatamanUSA,"Los Angeles, CA",CA,USA,Data Analyst,79.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Database Analyst - Data Warehouse,Cedars-Sinai,"Los Angeles, CA",CA,USA,Other IT Role,79.0,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Robert Half,"El Segundo, CA",CA,USA,Data Analyst,79.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst – Finance,Radiology Partners,"El Segundo, CA",CA,USA,Data Analyst,79.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,PeerStreet,"El Segundo, CA",CA,USA,Data Analyst,79.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Data Analyst,PlayQ,"Santa Monica, CA",CA,USA,Data Analyst,79.0,Mid-Level,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Lucky Day,"Los Angeles, CA",CA,USA,Data Analyst,79.0,Mid-Level,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data and Reporting Analyst,Didi Hirsch Mental Health Services,"Inglewood, CA",CA,USA,Other IT Role,79.0,Mid-Level,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Center For Policing Equity,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Advanced Data Analytics Analyst,Human Good,"Glendale, CA",CA,USA,Data Analyst,53.5,Mid-Level,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Swinerton Builders,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"Relevante, Inc.","Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"iSpace, Inc","Glendale, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Kharon,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Senior Data Intelligence Analyst,Cedars-Sinai,"Los Angeles, CA",CA,USA,Other IT Role,53.5,Senior,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Data Analyst, Consumer Applications",System1,"Venice, CA",CA,USA,Data Analyst,53.5,Senior,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Governance Analyst,Western Asset,"Pasadena, CA",CA,USA,Other IT Role,53.5,Mid-Level,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,Tilde Staff Inc.,"Pasadena, CA",CA,USA,Data Analyst,53.5,Mid-Level,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Senior Data Analyst, Data Insights",Hulu,"Santa Monica, CA",CA,USA,Data Analyst,53.5,Senior,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Login Consulting Services,"El Segundo, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Workday Technical Analyst- Data Conversions,University of Southern California,"Los Angeles, CA",CA,USA,Other IT Role,53.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Data Analyst Healthcare - Experienced or Entry Level,Delmarva Foundation,"Cerritos, CA",CA,USA,Data Analyst,53.5,Junior,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Woocommerce Data Governance Analyst,LiveGlam,"Los Angeles, CA",CA,USA,Other IT Role,53.5,Mid-Level,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Analyst, Data Operations",Warner Bros. Entertainment,"Burbank, CA",CA,USA,Other IT Role,53.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,NextDeavor Services,"Carson, CA",CA,USA,Data Analyst,53.5,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Data Analyst,Cenergy,"Irwindale, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst (Apex Legends),Electronic Arts,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Intelligence Analyst II ( Epic Certification Required ),Cedars-Sinai,"Los Angeles, CA",CA,USA,Other IT Role,53.5,Mid-Level,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Market Data Analyst,Capital Group,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr Analyst, Data Operations",Turner Broadcasting,"Burbank, CA",CA,USA,Other IT Role,53.5,Mid-Level,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst (Ryan White),AIDS Healthcare Foundation,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Lucky Day,"Los Angeles, CA",CA,USA,Data Analyst,53.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Data System Analyst I, LACERA (Senior Java Developer)",LACERA,"Pasadena, CA",CA,USA,Other IT Role,53.5,Senior,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,Arize Corporation,"Anaheim, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,SAG-AFTRA Health Plan and SAG-Producers Pension Plan,"Burbank, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,Computershare,"El Segundo, CA",CA,USA,Data Analyst,53.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Junior Data Analyst,"Staffigo Technical Services, LLC","Los Angeles, CA",CA,USA,Data Analyst,53.5,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Cenergy International,"Irwindale, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marketing Data Analyst,Scale Media,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Data and Policy Analyst - Writer/Coordinator,Acumen,"Los Angeles, CA",CA,USA,Other IT Role,80.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data/Report System Analyst,Cedars-Sinai,"Beverly Hills, CA",CA,USA,Other IT Role,80.0,Senior,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Equity Data/Research Analyst,Selby Jennings Buyside,"Los Angeles, CA",CA,USA,Other IT Role,80.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Mobilityware,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Senior,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,Acorns,"Anaheim, CA",CA,USA,Data Analyst,80.0,Mid-Level,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst - (Python),LEAPROS,"Long Beach, CA",CA,USA,Data Analyst,80.0,Mid-Level,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Analyst / Developer,Kforce Technology Staffing,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst I,L.A. Care Health Plan,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Superior Court of California County of Los Angeles,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Senior,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Tillster,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Senior,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
Billingual Chinese - Data Analyst,Tripalink,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Senior Data Analyst,TutorMe,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Senior,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Reporting Data Analyst,Century Group (CA),"El Segundo, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Policy Data Analyst,"Netflix, Inc.","Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epidemiologist Data Analyst-Urology,UC Davis Medical Center,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst I,Tarzana,"Northridge, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Systems Analyst,STAND 8 Technology Services,"Los Angeles, CA",CA,USA,Other IT Role,80.0,Mid-Level,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Data Analyst, Predictive Analytics",Internet Brands,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Reporting Analyst,Robert Half,"Los Angeles, CA",CA,USA,Other IT Role,80.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Fox Corporation,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Senior,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Business Data Analyst,Connect International,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst,PUBG Santa Monica,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Epidemiologist Data Analyst-Urology,UCLA Health,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mid-Senior Data Analyst,Robert Half,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Senior,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Player Support Data Analyst,Activision Blizzard,"El Segundo, CA",CA,USA,Data Analyst,80.0,Junior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI/Data Analyst,The Loot Company,"Los Angeles, CA",CA,USA,Data Analyst,80.0,Mid-Level,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Sr. Data Analyst, Ad Operations",System1,"Venice, CA",CA,USA,Data Analyst,80.0,Senior,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst Junior,"Staffigo Technical Services, LLC","Los Angeles, CA",CA,USA,Data Analyst,40.0,Junior,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Customer Insights Manager, Senior Data Analyst | Mobile",Elever Professional,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Senior,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Research Sr. Data Analyst - Kaiser Permanente Bernard J. Tyson School of Medicine,Kaiser Permanente,"Pasadena, CA",CA,USA,Data Analyst,40.0,Senior,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Business Technology Analyst - Big Data (Los Angeles area, CA)",ZS Associates,"Los Angeles, CA",CA,USA,Data Engineer,40.0,Senior,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Financial Data Analyst,Tecolote Research,"El Segundo, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Data Quality Analyst - EDM,City National Bank,"Los Angeles, CA",CA,USA,QA/Test Engineer,40.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Survey Data Analyst,Cypress HCM,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst/SQL/Healthcare Or Medical OR Clinical,"Infonex Technologies, Inc.","Pasadena, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst Manager,Oakwood Search - CHURN,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Enterprise Data Analyst,City National Bank,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDIA DATA ANALYST,Bloom Ads Global Media Group,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Data Analyst - Personalization,"Internet Brands, Inc.","Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Systems Analyst III,ESP Legal,"Los Angeles, CA",CA,USA,Other IT Role,40.0,Mid-Level,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Data Analyst / Developer,Kforce,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Bi Analyst,"Apollo Medical Holdings, Inc.","Alhambra, CA",CA,USA,Other IT Role,40.0,Senior,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Operations Analyst, Data Governance",Turner Broadcasting,"Burbank, CA",CA,USA,Other IT Role,40.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Analyst, Data (Pharmacy & SQL)",Molina Healthcare,"Long Beach, CA",CA,USA,Other IT Role,40.0,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Business Analyst, Data Science and Analytics",Beautycounter,"Santa Monica, CA",CA,USA,Data Analyst,40.0,Senior,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Data Quality Analyst - EDM,Genuent,"Los Angeles, CA",CA,USA,QA/Test Engineer,40.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft Dynamics CRM Data Analyst,IBM,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marketing Data Analyst, Teleflora",The Wonderful Company LLC,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Mid-Level,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Customer Data Analyst : 20,Akraya Inc.,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Senior,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
REMOTE Data Analyst - POWER BI+MONGO+ DAX EXPERIENCE,Catasys Health,"Santa Monica, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst - User Growth,TikTok,"Los Angeles, CA",CA,USA,Data Analyst,40.0,Senior,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
Automotive Data Analyst,MotorTrend Group,"El Segundo, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst - Product,Mercury Insurance Group,"Brea, CA",CA,USA,Data Analyst,40.0,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Analyst, Data",Molina Healthcare,"Long Beach, CA",CA,USA,Other IT Role,40.0,Senior,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Insights Analyst,Endpoint Closing,"El Segundo, CA",CA,USA,Other IT Role,40.0,Senior,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Bilingual (Chinese) Data Analyst,Tripalink,"Los Angeles, CA",CA,USA,Data Analyst,54.0,Mid-Level,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Systems and Data Analyst - SQL,Ottimo Resources,"Duarte, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Entry Analyst,Ajilon,"Woodland Hills, CA",CA,USA,Other IT Role,54.0,Junior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr Analyst, Data Operations",WB Technology,"Burbank, CA",CA,USA,Other IT Role,54.0,Mid-Level,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Intelligence Analyst II,Prosum,"Los Angeles, CA",CA,USA,Other IT Role,54.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Business Analyst / Data Analyst with Financial Industry Experience,INSPIRE IT Solutions,"Monterey Park, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Analyst,Saicon Consultants Inc,"Burbank, CA",CA,USA,Data Analyst,54.0,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Investment Reporting Data Analyst,"Recruiting Resources, Inc.","El Segundo, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jr. Data Analyst (Jr. DA),"Prime MSO, LLC.","Glendale, CA",CA,USA,Data Analyst,54.0,Junior,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Business Data Analyst,KORE1 Technologies,"Santa Monica, CA",CA,USA,Data Analyst,54.0,Senior,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Reporting Analyst,Axelon Services Corporation,"Pasadena, CA",CA,USA,Other IT Role,54.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pricing Data Analyst,City National Corporation,"Los Angeles, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer & Analyst,Pddn,"Pasadena, CA",CA,USA,Data Engineer,54.0,Senior,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Principal Data Management Analyst,Northrop Grumman,"Woodland Hills, CA",CA,USA,Other IT Role,54.0,Senior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Analyst,"ConsultNet, LLC","Burbank, CA",CA,USA,Data Analyst,54.0,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sr Data Analyst (DW),"Aviana Global Technologies, Inc","Los Angeles, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Data Analyst, Product",Jam City,"Culver City, CA",CA,USA,Data Analyst,54.0,Mid-Level,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Digital Media Data Analyst, Apple TV+",Apple,"Culver City, CA",CA,USA,Data Analyst,54.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Data Intelligence Analyst,"EMINENT, INC.","Cerritos, CA",CA,USA,Other IT Role,54.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Operations Analyst, Data Governance",WB Technology,"Burbank, CA",CA,USA,Other IT Role,54.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sr. Data Analyst,Dollar Shave Club,"Marina del Rey, CA",CA,USA,Data Analyst,54.0,Senior,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Technician/Analyst/Specialist,"Leo Tech, LLC","Long Beach, CA",CA,USA,Other IT Role,54.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,TikTok,"Culver City, CA",CA,USA,Data Analyst,54.0,Senior,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Research Data Analyst,"Recargo, Inc., makers of PlugShare","El Segundo, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
【1yr OPT+Intern】Data Analyst 保实习保就业,Easyfind Company,"Arcadia, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heightened Standards Data Analyst,City National Bank,"Beverly Hills, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corporate: Data Analyst,"U.S. Auto Parts Network, Inc.","Torrance, CA",CA,USA,Data Analyst,54.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sr Data Analyst,MyLife.com,"Los Angeles, CA",CA,USA,Data Analyst,54.0,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst I- ON SITE POSITION,Center for Family Health and Education,"Panorama City, CA",CA,USA,Data Analyst,54.0,Mid-Level,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Analyst, Data",Molina Healthcare,"Long Beach, CA",CA,USA,Other IT Role,54.0,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,DISQO,"Glendale, CA",CA,USA,Data Analyst,73.0,Senior,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Credit Data Analyst,Dot 818,"Glendale, CA",CA,USA,Data Analyst,73.0,Mid-Level,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Performance Metrics Data Analyst,BBCN Bank,"Los Angeles, CA",CA,USA,Data Analyst,73.0,Mid-Level,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
